stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,3.21,0,12.84,0,0,0,0,2.14,0,0,0,0,0,0,1.07,0,1.07,0,0,0
21Day,1.34,0,0,1.34,1.34,4.02,0,0,0,0,0,5.35,0,0,42.83,0,5.35,2.68,5.35,0,0,1.34,0,6.69,4.02,0,0,2.68,0,0,0,0,0,0,0,0
3Month,0.96,3.52,7.04,45.43,0,0,10.88,0.32,25.92,12.16,0.64,1272.44,15.04,0,1795.56,4.48,9.92,11.2,16.96,2.56,2.88,6.72,46.07,1.28,0.32,5.76,4.48,0.64,26.24,7.68,0.64,0.32,0,2.56,5.76,12.8
22Month,0.55,3.83,10.93,13.12,0,0,3.83,0,15.85,5.47,3.28,484.34,3.28,0.55,1528.45,0,0,4.92,9.29,0,13.67,2.73,1.09,0.55,0,1.64,2.19,0.55,1.09,2.73,1.09,0.55,0,0.55,0,2.19
