stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,77.64,0,0,0,0,40.86,817.28,0,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,4.28,3.21,0,8.56,6.42,1.07,0,0,0,0,0,0,0,0,0,0,7.49,9.63,1.07,38.51,0,2.14,0,1.07,148.7,180.79,1.07,1.07,21.4,1.07,0,18.19,1.07,0,5.35,0,0,0
21Day,5.35,1.34,0,13.39,0,0,0,0,0,0,0,0,0,0,1.34,0,1.34,4.02,2.68,17.4,0,0,0,0,28.11,42.83,0,1.34,9.37,0,0,5.35,1.34,4.02,1.34,0,0,0
3Month,0.32,2.56,0.32,45.75,0.32,0,0.64,0.96,0.96,4.48,3.2,0.64,27.2,4.16,3.2,13.44,4.48,8.64,10.24,13.76,2.24,0.32,3.52,3.2,4.48,2.56,4.48,2.88,0,1.28,9.28,0.32,0,0,0.32,6.4,1.92,9.28
22Month,0,3.28,1.09,13.12,0.55,0,0.55,0.55,0,0,12.57,10.39,38.27,8.75,2.73,7.65,0,1.09,16.4,12.03,1.09,2.73,0,0,2.19,0,3.28,4.37,1.09,0,0,2.19,0,0,1.09,1.09,0,7.65
