stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,155.28,85.81,0,469.94,4.09,0,0,20.43,0,0,4.09,0,49.04,0,0,12.26,0,40.86,81.73,600.7,686.52,0,0,0,12.26,281.96,5087.57,4.09,0,0,118.51,0,0,0,0,0,0,36.78,0,0,0
72hpf,134.79,55.63,0,179.72,49.21,27.81,0,10.7,0,0,4.28,0,0,1.07,0,11.77,0,212.89,387.26,58.84,588.39,0,64.19,19.26,8.56,1374.68,1378.96,7.49,20.33,0,449.31,21.4,0,1.07,242.84,9.63,7.49,56.7,0,0,0
21Day,153.93,14.72,18.74,535.41,12.05,121.81,0,65.59,0,4.02,21.42,0,0,57.56,14.72,117.79,54.88,45.51,214.17,133.85,531.4,1.34,0,48.19,6.69,344,385.5,10.71,10.71,0,220.86,40.16,0,5.35,99.05,13.39,26.77,38.82,1.34,0,37.48
3Month,2.88,15.36,12.8,272.92,0.32,0,1.92,6.08,0.32,38.71,93.11,0.96,0,409.54,104.3,19.84,282.2,23.68,55.35,119.66,91.19,18.24,0.64,10.88,33.91,20.16,4.48,18.88,10.24,0,6.08,14.08,0.32,210.21,4.48,1.28,0,0.96,28.16,52.79,89.27
22Month,2.19,20.77,32.25,126.82,1.64,0,6.01,1.09,0.55,30.07,309.95,64.51,0,1625.2,66.15,54.12,509.48,10.39,18.59,294.65,89.1,1.64,27.33,8.2,3.28,13.12,2.73,16.4,10.39,10.93,3.28,3.83,0,73.8,20.77,6.56,0.55,0.55,3.83,0,41.55
