stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,8.17,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,24.52,130.76,0,0,0,0,16.35,1156.45,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,4.28,0,22.47,4.28,7.49,0,2.14,0,0,0,0,0,0,3.21,0,22.47,37.44,1.07,63.12,0,5.35,0,1.07,87.72,261.03,1.07,4.28,36.37,3.21,0,0,13.91,1.07,0,4.28,0,0,0
21Day,41.49,4.02,2.68,68.27,0,36.14,0,30.79,0,1.34,6.69,0,10.71,1.34,13.39,14.72,0,9.37,6.69,103.07,0,0,8.03,0,37.48,124.48,0,0,48.19,5.35,0,0,24.09,2.68,6.69,2.68,0,0,1.34
3Month,1.28,6.4,6.4,61.75,1.6,0,1.92,0.32,0.64,8.32,69.11,0,366.66,54.71,4.48,63.03,5.44,22.4,9.28,60.79,15.04,0.96,5.76,20.48,2.56,4.8,3.52,1.92,4.16,8.32,0.64,37.11,1.92,0.32,0,0,6.4,7.04,5.76
22Month,0.55,2.19,4.37,13.12,0,0,0,0,0,2.73,8.2,13.67,136.66,3.28,2.19,92.93,0,0,1.09,16.95,0.55,3.28,0.55,0,0,0,2.73,1.09,0,0,0,2.73,0.55,0,0,0,0,0,0
