stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,12.26,0,28.6,0,0,0,0,0,0,0,0,0,0,0,28.6,0,4.09,0,0,0,0,0,0,53.12,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,6.42,6.42,0,1.07,0,0,0,0,2.14,0,0,0,25.67,2.14,1.07,0,0,34.23,0,8.56,6.42,16.05,0,0,0,0,14.98,0,1.07,0,0,0,0,0,0
21Day,2.68,1.34,5.35,21.42,12.05,0,1.34,0,13.39,0,0,116.45,0,2.68,1.34,6.69,4.02,4.02,9.37,0,1.34,4.02,0,12.05,5.35,1.34,0,0,4.02,36.14,2.68,0,0,1.34,0,0,0,0
3Month,1.6,4.16,21.76,256.28,0,9.28,0.96,0.64,363.14,18.56,0.32,3764.52,18.88,1.92,70.71,26.24,23.04,17.92,29.44,6.08,4.16,239.32,33.27,4.48,0.96,16.96,6.08,0,0.64,69.43,33.59,2.56,0,0,0.32,10.24,12.8,28.48
22Month,0,5.47,9.84,215.93,0,7.11,1.09,0,123,6.01,1.64,1541.57,4.37,3.28,14.21,2.73,1.64,7.65,8.75,0,27.33,135.57,1.09,0.55,0.55,16.4,1.64,1.64,0,13.67,8.2,0.55,1.09,0,0,0,0,10.39
