stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,1.07,0,1.07,0,140.14,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,1.07,2.14,1.07,0,0,0,2.14,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,13.39,0,8.03,0,0,0,0,0,1.34,0,0,0,0,0,1.34,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,3.84,302.99,10.24,166.37,3.2,0,14788.38,11.2,4.8,158.69,36.79,0.96,107.18,60.47,5.44,92.47,101.74,114.86,362.18,75.51,4.16,0.64,25.92,56.63,38.71,0.96,23.36,6.4,0,0.64,67.83,178.21,4.8,0.96,1.28,68.79,130.22,66.55
22Month,3.28,430.22,7.65,147.05,1.64,0,15317.26,13.12,1.64,22.96,128.46,28.43,561.41,268.95,30.07,102.77,67.24,36.08,364.62,182.04,13.12,33.89,143.77,3.28,39.91,2.73,38.27,129.56,3.83,68.33,107.69,19.13,27.33,1.64,0.55,109.33,1.09,106.6
