stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,16.35,8.17,16.35,53.12,0,0,0,0,12.26,175.72,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,11.77,3.21,1.07,0,1.07,0,0,0,0,0,0,0,1.07,10.7,38.51,4.28,5.35,0,1.07,0,3.21,11.77,6.42,0,0,9.63,1.07,0,1.07,0,0,0,0,0
21Day,2.68,4.02,0,109.76,2.68,1.34,0,2.68,0,0,0,0,1.34,0,4.02,9.37,4.02,28.11,5.35,21.42,0,0,1.34,2.68,10.71,1.34,0,0,10.71,6.69,1.34,2.68,0,1.34,0,0,1.34
3Month,0.96,2.88,2.24,154.22,0,0,1.28,0.32,0.32,6.08,2.88,0.64,104.62,4.48,0.32,45.75,11.2,39.03,6.08,15.68,2.56,1.28,3.84,87.03,0.64,0,1.6,0.96,0.64,4.48,45.11,0,0,0.96,8,7.36,3.84
22Month,0,3.83,6.56,101.68,2.19,0,1.09,0,0,9.84,6.01,58.49,513.86,2.19,0,102.22,7.65,13.67,12.57,15.31,0,21.32,4.37,5.47,4.37,0,3.28,1.09,1.64,1.64,22.41,1.64,4.92,0,2.19,0,1.64
