stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0,0,1.07,0,0,2.14,0,0,0,1.07,4.28,2.14,0,0,4.28,0,0,2.14,0,0,0,0,0,0
21Day,1.34,2.68,12.05,26.77,0,16.06,0,0,0,0,0,13.39,2.68,4.02,611.71,1.34,8.03,2.68,21.42,0,0,5.35,5.35,26.77,5.35,0,1.34,8.03,22.76,0,2.68,6.69,5.35,1.34,0,0,2.68
3Month,0.64,6.08,31.67,30.4,0.64,0,4.48,0.32,29.44,7.04,0.32,365.7,7.68,0.96,1603.27,1.92,9.28,6.08,10.56,2.56,0,2.24,55.35,1.92,0.64,2.56,1.92,0.64,13.44,24.64,0.32,0,0,0,2.24,12.16,7.04
22Month,0,9.29,35.53,5.47,0,0,1.09,0,42.09,3.83,1.64,168.37,1.09,1.09,1795.21,0.55,0,2.73,4.92,0,2.19,2.73,1.09,0.55,0,2.73,3.83,0.55,2.73,5.47,1.09,0,0,0,0.55,0,1.09
