stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,1.07,1.07,0,0,0,0,0,0,1.07,3.21,0,0,0,0,0,0,0,0,0,0
21Day,1.34,0,0,68.27,2.68,0,0,0,0,1.34,2.68,0,17.4,1.34,0,9.37,4.02,5.35,0,0,0,0,4.02,0,0,0,1.34,4.02,0,1.34,1.34,0,0,24.09
3Month,0.64,3.2,2.88,1056.79,0,4.48,1.6,8.96,11.84,0,33.27,16,14.72,18.88,4.8,181.41,13.44,15.36,2.88,0.96,4.48,4.8,2.88,0,2.56,0.64,0.64,8.96,65.59,0.32,0,4.16,22.4,274.52
22Month,0,0.55,7.65,181.49,0,2.19,4.37,7.65,10.93,7.11,63.96,5.47,37.72,25.69,1.64,66.69,34.99,12.03,0.55,3.83,1.09,0,0.55,0,4.92,1.09,0.55,0.55,26.24,0,0,1.09,0,141.04
