stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,12.26,4.09,4.09,4.09,0,0,0,8.17,12.26,228.84,4.09,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,1.07,2.14,0,5.35,14.98,3.21,0,0,0,0,0,0,0,0,0,0,9.63,3.21,12.84,0,2.14,2.14,0,47.07,65.26,1.07,1.07,12.84,0,0,53.49,1.07,3.21,0,0,0
21Day,1.34,2.68,0,9.37,13.39,0,0,0,0,1.34,0,0,0,0,0,1.34,10.71,0,12.05,0,0,1.34,0,20.08,16.06,2.68,4.02,6.69,1.34,0,13.39,0,1.34,0,0,0
3Month,0.32,2.88,0.96,42.55,2.88,0,0.64,0.32,0.96,3.84,0.96,10.56,1.92,0.64,5.12,3.84,15.04,4.8,10.24,2.88,0,1.28,0.96,15.36,1.6,7.68,1.28,0,0.32,12.16,0.64,0,0.96,4.8,279.32,3.84
22Month,0,0.55,0.55,21.87,0,0,0,0,1.09,6.01,0.55,22.96,0,1.09,2.73,0.55,2.73,4.92,8.2,0,0.55,0,0.55,1.64,1.09,1.64,2.19,0,0.55,8.75,1.09,0,1.64,1.64,0,0.55
