stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1013.43,0,12.26,0,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,20.43,28.6,0,0,0,0,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,852.62,0,7.49,0,4.28,0,0,0,0,0,1.07,0,0,16.05,0,0,14.98,18.19,38.51,0,0,1.07,0,34.23,18.19,0,0,0,28.88,0,0,3.21,0,7.49,0,0,0
21Day,8.03,318.57,2.68,25.43,1.34,6.69,0,0,0,0,1.34,0,0,0,9.37,0,1.34,2.68,46.85,41.49,0,0,1.34,0,5.35,14.72,0,0,0,26.77,5.35,0,0,0,0,0,0,2.68
3Month,0.64,582.31,1.6,37.75,0,0,0.96,0.64,2.88,2.24,81.91,0,23.68,10.56,1.6,6.4,0.96,9.6,162.21,38.71,1.28,0,3.52,1.6,1.6,0.32,0.96,1.6,0,0.64,3.84,8.96,0,0,0.32,54.07,5.12,6.08
22Month,0.55,927.67,2.73,37.72,0.55,0,2.73,1.64,2.73,1.64,376.1,4.92,75.98,9.29,10.93,8.2,0.55,3.83,241.07,46.47,0.55,1.64,6.56,0,0.55,0.55,0,2.19,1.09,1.09,1.64,6.56,2.73,1.64,0,21.87,0,6.01
