stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,16.35,0,16.35,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,16.35,98.07,0,0,0,0,69.47,821.37,16.35,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,8.56,2.14,0,3.21,7.49,2.14,0,0,0,0,0,0,0,0,0,0,5.35,14.98,6.42,18.19,0,1.07,1.07,0,1041.98,78.09,11.77,11.77,9.63,0,0,35.3,1.07,0,3.21,0,0,0
21Day,96.37,4.02,8.03,135.19,18.74,149.92,0,24.09,0,8.03,0,0,13.39,1.34,50.86,29.45,20.08,88.34,40.16,231.57,0,1.34,30.79,1.34,6782.35,206.13,73.62,149.92,82.99,179.36,0,95.04,32.12,46.85,2.68,1.34,0,17.4
3Month,0,0.96,0.32,9.6,0.32,0,0,0.32,2.88,9.92,0,0,16,4.8,0,9.28,6.08,5.44,4.8,19.52,11.52,0,1.6,6.4,193.89,0.64,318.67,18.56,0.32,0,4.16,5.44,1.6,0,0.32,1.28,2.56,2.24
22Month,2.19,13.67,1.64,66.15,2.73,0,0.55,1.64,2.19,25.15,7.11,0,221.4,7.65,2.73,14.21,47.56,3.83,14.76,181.49,8.75,4.92,9.29,0,754.93,6.56,633.03,67.24,1.64,3.28,1.09,65.05,4.37,0,0.55,0,0,6.56
