stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,0,0,4.09,0,0,4.09,0,0,0,4.09,0,0,0,40.86,4.09,0,0,0,0,0,85.81,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,3.21,3.21,4.28,0,0,0,0,1.07,0,0,0,10.7,0,4.28,19.26,0,6.42,0,0,0,0,314.52,69.54,0,1.07,8.56,0,0,4.28,0,1.07,0,0,0,0
21Day,5.35,0,0,16.06,1.34,10.71,0,6.69,0,0,12.05,0,1.34,0,92.36,0,1.34,6.69,2.68,30.79,0,0,1.34,0,105.74,22.76,0,1.34,1.34,14.72,0,4.02,1.34,9.37,1.34,0,0,236.92
3Month,0.96,4.16,0.96,26.24,0.64,0,5.12,0.32,0.32,3.52,93.11,0,28.16,28.16,12.16,10.24,1.28,7.04,41.27,12.8,0.96,0.32,1.6,2.88,3.52,0.32,1.92,0.32,0.64,3.52,12.48,0.64,1.28,0,0.96,4.48,7.68,685.97
22Month,0.55,4.92,1.09,3.83,0,0,1.09,0.55,0,0,90.74,2.73,55.21,7.65,14.76,7.11,1.09,1.09,39.36,18.04,0.55,4.92,1.64,0,4.92,0.55,3.28,2.73,0,3.28,4.92,3.83,1.64,0,0.55,1.09,0,382.66
