stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,4.09,0,73.56,0,0,0,0,0,0,0,0,8.17,0,0,0,0,8.17,12.26,44.95,44.95,0,0,0,0,28.6,347.34,8.17,0,0,12.26,0,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,9.63,0,32.09,2.14,12.84,0,0,0,0,0,0,0,1.07,0,4.28,3.21,41.72,64.19,2.14,35.3,0,29.95,3.21,5.35,278.15,110.19,4.28,3.21,0,34.23,3.21,0,0,67.4,0,2.14,5.35,0,0,0
21Day,26.77,4.02,30.79,215.5,2.68,69.6,0,18.74,0,1.34,4.02,0,0,96.37,1.34,21.42,220.86,5.35,107.08,13.39,144.56,0,1.34,29.45,17.4,315.89,104.41,20.08,28.11,0,68.27,57.56,0,0,168.66,10.71,17.4,18.74,1.34,0,9.37
3Month,1.92,16,29.12,424.57,1.28,0,9.92,3.52,0,61.75,49.27,1.6,0,3486.17,175.01,6.72,883.7,31.36,142.06,40.63,152.94,143.02,5.44,19.2,138.22,15.36,4.8,30.4,16.32,0,3.2,50.55,0.32,80.95,16,0,0,4.16,19.2,34.87,56.95
22Month,4.92,56.85,59.04,281.53,0.55,0,25.69,5.47,1.09,71.07,72.16,46.47,0,8755.22,68.88,27.88,1454.1,20.77,66.15,88.56,272.23,22.41,153.06,29.52,28.43,38.27,3.83,82,25.15,13.12,8.75,8.75,0,8.2,66.69,11.48,0,3.28,11.48,0,92.93
