stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,53.12,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,20.43,16.35,20.43,0,0,0,0,20.43,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,4.28,0,18.19,2.14,0,0,0,0,0,0,0,0,0,0,0,0,6.42,70.61,1.07,21.4,0,2.14,0,1.07,19.26,6.42,0,1.07,21.4,0,0,0,3.21,4.28,0,1.07,0,0,0
21Day,2.68,2.68,1.34,112.44,0,4.02,0,1.34,0,1.34,0,0,0,5.35,1.34,9.37,1.34,4.02,37.48,0,40.16,0,0,14.72,0,22.76,9.37,1.34,10.71,8.03,1.34,0,1.34,9.37,22.76,61.57,1.34,1.34,0,9.37
3Month,0.32,20.48,1.28,257.24,0,0,0.96,0.64,0.32,18.88,7.36,0.32,0,36.15,49.91,0.64,64.31,5.76,79.99,7.04,31.67,6.08,0.32,28.8,8.96,11.84,0.32,12.8,14.72,0.96,3.2,0.32,49.91,1.28,0.32,0,0.64,22.4,69.75,6.08
22Month,1.09,16.4,3.83,66.15,0.55,0,0,0,0,13.67,3.28,2.73,0,94.02,17.49,2.73,90.74,1.64,30.07,4.92,26.24,0.55,7.11,14.76,0,6.01,0,13.12,31.16,0,0.55,0,10.39,10.39,27.33,0,0.55,1.09,0,8.2
