stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,449.5,16.35,0,44.95,0,0,0,0,0,0,12.26,0,0,0,0,4.09,4.09,16.35,85.81,126.68,0,0,0,0,57.21,392.29,0,0,0,24.52,0,0,0,0,0,0,4.09,0,0,0
72hpf,6868.06,28.88,0,59.91,13.91,73.82,0,2.14,0,0,19.26,0,1.07,0,13.91,1.07,18.19,143.35,18.19,142.28,0,9.63,3.21,0,819.46,326.29,2.14,10.7,0,156.19,2.14,0,0,46,4.28,4.28,6.42,0,0,0
21Day,9947.98,38.82,18.74,562.18,21.42,325.26,0,50.86,0,1.34,93.7,1.34,113.78,48.19,218.18,61.57,37.48,281.09,294.48,783.04,0,6.69,58.9,8.03,766.98,357.39,20.08,20.08,0,258.34,190.07,0,5.35,44.17,26.77,171.33,26.77,1.34,0,74.96
3Month,1187.65,28.48,14.08,411.13,1.92,0,8.32,3.52,0.32,62.07,406.02,0.64,536.24,1712.37,14.08,131.18,16,64.63,767.24,77.75,18.88,1.6,19.2,11.84,5.76,1.28,7.68,2.88,0,4.16,35.83,9.28,77.75,4.48,0,0,0.64,38.07,31.04,116.46
22Month,479.42,38.27,12.03,195.7,0,0,11.48,2.19,1.09,25.69,609.52,32.25,1227.79,1021.15,32.8,127.37,6.01,13.67,436.78,57.95,1.64,30.61,8.2,1.64,9.84,2.19,13.67,6.56,4.92,0,5.47,0,112.61,2.73,2.19,0,0,7.65,0,43.19
