stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,4.09,1540.57,122.59,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,2.14,2.14,0,5.35,1.07,9.63,0,0,0,0,0,0,1.07,0,0,1.07,22.47,9.63,1.07,21.4,0,18.19,0,4.28,401.17,48.14,1.07,1.07,0,14.98,0,0,0,7.49,0,2.14,0,0,0
21Day,6.69,2.68,2.68,17.4,0,21.42,0,2.68,0,2.68,0,0,12.05,0,2.68,8.03,2.68,0,6.69,49.53,0,0,5.35,1.34,105.74,13.39,1.34,0,0,4.02,8.03,0,0,1.34,0,0,0,0,1.34
3Month,2.56,12.48,17.6,112.94,0.96,0,7.36,2.88,0.32,57.91,9.6,0,1316.27,14.4,2.88,299.47,64.63,23.36,19.52,88.63,15.04,1.92,44.15,64.63,16.64,1.28,20.16,3.52,0,0.64,18.88,0.32,11.52,17.92,0.32,3.2,7.36,25.6,6.72
22Month,0.55,32.25,19.13,79.81,0,0,7.65,4.37,0,21.87,10.93,4.37,1785.37,6.01,2.19,324.71,12.57,5.47,16.4,66.69,3.28,55.76,22.41,2.73,10.93,0,13.12,2.19,2.19,1.09,2.73,0,9.29,37.72,1.64,0,2.19,0,4.92
