stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35,12.26,16.35,0,0,0,0,0,138.94,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,1.07,0,6.42,0,0,0,0,1.07,0,0,0,0,0,4.28,17.12,2.14,20.33,0,0,0,1.07,111.26,29.95,0,0,0,11.77,0,0,4.28,0,0,1.07,0,0,0
21Day,5.35,0,2.68,24.09,1.34,26.77,0,8.03,0,0,0,0,0,1.34,1.34,2.68,1.34,4.02,2.68,28.11,0,0,0,0,33.46,14.72,1.34,0,0,2.68,2.68,1.34,2.68,1.34,5.35,1.34,0,0,1.34
3Month,0,2.88,0.32,34.23,0.32,0,0.32,1.6,0.32,4.8,7.36,0,24.32,2.56,0.64,9.6,3.84,9.92,4.48,11.52,2.56,0.32,2.24,2.88,1.6,0.32,0.64,1.6,0,0.32,3.52,23.68,0.64,0,0,0.32,5.44,413.05,5.76
22Month,0,2.73,0,8.2,0,0,0.55,0,0,3.83,6.01,2.19,50.84,3.28,1.64,10.39,1.09,2.73,8.75,11.48,1.09,2.19,0.55,0,1.09,0,0.55,0,1.09,0,0,9.29,2.19,0.55,0,0,1.64,2.19,1.09
