stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,28.6,0,0,0,0,0,0,0,16.35,0,0,0,0,0,16.35,20.43,53.12,0,0,0,8.17,24.52,355.52,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,5.35,4.28,0,10.7,3.21,9.63,0,0,0,0,0,0,0,0,0,0,6.42,20.33,1.07,41.72,0,4.28,1.07,0,116.61,53.49,0,0,0,47.07,0,0,3.21,0,0,2.14,0,0,0
21Day,5.35,1.34,1.34,34.8,4.02,24.09,0,6.69,1.34,0,0,0,2.68,0,4.02,4.02,4.02,6.69,4.02,44.17,0,0,12.05,0,46.85,13.39,1.34,5.35,0,20.08,18.74,1.34,1.34,0,1.34,2.68,0,0,0
3Month,0.64,9.28,1.92,39.99,0.32,0,1.28,0.64,19.84,11.84,0,0,112.94,7.04,2.56,70.07,7.36,16,14.4,33.27,3.52,0,10.56,2.24,7.04,0.64,8.96,5.12,0,3.2,4.48,86.07,1.6,0.64,0,0.64,4.16,26.56,7.04
22Month,1.09,6.56,1.64,11.48,0,0,1.09,0,9.84,28.43,8.75,0,319.25,6.01,6.01,90.74,1.09,6.01,13.67,13.12,0.55,6.01,3.83,0.55,3.28,0,4.37,2.19,3.28,0,0.55,15.31,1.64,0,0,0,0.55,0,6.01
