stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,32.69,0,89.9,0,0,0,4.09,0,0,4.09,0,0,0,4.09,0,0,20.43,253.36,147.11,0,0,0,4.09,40.86,1152.37,4.09,0,0,24.52,0,0,0,0,0,0,0,0,0,0
72hpf,20.33,26.74,0,42.79,12.84,17.12,0,1.07,0,0,0,1.07,1.07,0,5.35,0,6.42,113.4,29.95,144.42,0,2.14,0,0,395.82,532.76,2.14,9.63,0,125.17,0,0,2.14,51.35,14.98,6.42,12.84,0,0,0
21Day,12.05,10.71,2.68,141.88,4.02,24.09,0,20.08,0,2.68,2.68,1.34,4.02,4.02,33.46,6.69,10.71,34.8,64.25,151.25,0,0,12.05,0,144.56,148.58,8.03,8.03,0,45.51,9.37,0,2.68,16.06,16.06,8.03,1.34,0,0,18.74
3Month,1.28,14.72,2.56,178.85,2.88,0,0.64,14.08,0.64,33.27,46.71,0.32,48.63,17.6,9.28,35.51,11.84,35.83,117.1,77.11,11.52,0,7.68,3.52,5.44,2.56,6.72,7.04,0,2.24,8.32,0.32,167.33,2.88,0.96,0,0.64,16,208.29,70.07
22Month,1.64,19.13,4.92,80.9,0.55,0,2.73,10.93,0.55,14.21,45.92,43.73,98.94,7.11,14.21,41.55,4.37,7.11,122.45,103.32,2.19,2.73,8.75,0,3.28,1.64,9.29,20.23,1.64,2.73,1.64,0,39.91,8.2,10.39,0,0,0.55,0.55,28.43
