stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,16.35,0,183.89,0,0,0,0,0,0,0,12.26,0,0,0,0,4.09,4.09,28.6,249.27,0,0,0,4.09,57.21,1193.23,0,0,0,36.78,0,0,0,0,0,8.17,0,0,0
72hpf,50.28,29.95,0,70.61,10.7,22.47,0,9.63,0,0,0,0,0,0,7.49,0,25.67,98.42,13.91,252.47,0,5.35,11.77,4.28,322.01,312.38,6.42,6.42,0,235.35,3.21,0,58.84,7.49,3.21,23.54,0,0,1.07
21Day,109.76,16.06,4.02,258.34,6.69,48.19,0,25.43,2.68,14.72,2.68,0,9.37,5.35,105.74,25.43,20.08,62.91,37.48,468.49,0,0,61.57,1.34,195.43,125.82,6.69,5.35,0,157.95,20.08,2.68,36.14,12.05,16.06,8.03,0,0,52.2
3Month,3.2,10.24,0.64,109.74,0.32,0,2.24,2.88,11.2,18.24,0.96,0,40.95,40.63,11.2,39.35,10.88,31.99,26.56,47.99,4.8,0.32,25.28,4.48,7.36,2.24,2.56,1.92,0,4.8,2.24,63.35,0.96,0,0,1.92,22.4,20.48,47.99
22Month,0.55,18.59,2.73,34.44,0,0,1.09,6.01,6.56,53.57,8.2,0,115.34,28.97,16.4,25.69,1.09,7.11,35.53,41.55,1.09,3.28,26.24,0,7.11,0.55,8.2,3.83,1.09,3.28,0.55,32.25,1.09,0.55,0,0,1.09,0,20.77
