stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,12.26,0,12.26,0,4.09,0,0,8.17,0,0,0,0,0,8.17,0,171.63,16.35,0,0,0,4.09,0,20.43,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,12.84,1.07,40.65,0,3.21,0,0,7.49,0,0,0,0,0,5.35,13.91,10.7,22.47,0,0,0,0,29.95,6.42,2.14,1.07,37.44,1.07,0,0,3.21,0,0,0,0,0,0
21Day,5.35,1.34,0,69.6,1.34,172.67,0,28.11,0,0,8.03,0,1.34,4.02,68.27,1.34,2.68,32.12,32.12,34.8,0,0,17.4,0,20.08,5.35,1.34,1.34,14.72,9.37,0,0,1.34,0,4.02,0,0,0,40.16
3Month,0,6.4,0.64,55.67,0,0,3.84,0.96,0,6.08,111.98,0,39.03,140.78,6.08,16,7.36,26.88,40.95,29.76,5.12,0,7.04,3.52,1.28,0.32,3.52,2.56,2.56,1.6,0.64,4.8,0.64,0,0,0.96,17.6,6.08,88.63
22Month,0,13.12,0.55,30.61,0,0,3.83,0.55,0.55,4.92,186.41,6.01,118.62,54.12,16.4,14.76,2.73,6.56,67.79,23.51,1.64,4.92,6.56,0.55,0.55,0,4.37,7.65,0.55,1.09,0,1.09,2.19,0.55,0,0,3.28,0,38.27
