stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,118.51,118.51,0,780.5,8.17,4.09,0,0,0,0,0,0,0,0,0,0,65.38,24.52,40.86,931.7,0,0,0,0,220.67,7612.97,12.26,0,0,187.97,0,0,0,0,0,0,24.52,0,0,0
72hpf,211.82,22.47,0,401.17,93.07,47.07,0,0,0,0,0,0,0,0,5.35,0,23.54,360.52,13.91,1262.35,0,5.35,31.02,2.14,2833.88,2025.11,6.42,7.49,0,1063.37,3.21,0,2.14,418.29,39.58,13.91,74.89,0,0,0
21Day,246.29,5.35,2.68,431.01,29.45,57.56,0,5.35,0,1.34,0,1.34,12.05,1.34,16.06,6.69,20.08,155.27,8.03,1367.98,1.34,1.34,144.56,1.34,522.03,583.6,6.69,5.35,0,518.01,73.62,0,32.12,89.68,16.06,28.11,21.42,4.02,1.34,17.4
3Month,1.6,5.12,0.32,128.94,3.2,0,0.96,0,2.56,3.84,9.6,1.6,25.92,9.92,1.6,11.2,10.56,124.14,8.32,204.45,47.35,0,13.44,3.84,7.04,2.24,13.44,0.96,0,4.16,5.44,0.32,615.58,5.12,0,0.96,3.84,55.99,465.53,5.44
22Month,0.55,16.95,1.09,87.46,2.73,0,2.19,0,0.55,2.19,7.11,71.07,52.48,3.28,1.64,4.92,2.73,48.65,3.83,251.46,6.01,2.19,16.4,0.55,8.2,1.64,19.13,2.19,0.55,8.75,0.55,0,76.53,32.25,1.64,0,1.64,9.84,2.19,2.19
