stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,49.04,0,0,0,0,0,0,0,0,0,0,0,4.09,49.04,32.69,89.9,0,0,0,0,8.17,653.82,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,16.05,8.56,0,29.95,4.28,2.14,0,1.07,0,0,0,0,0,6.42,0,22.47,34.23,4.28,57.77,0,8.56,1.07,0,53.49,185.07,0,0,31.02,2.14,0,8.56,1.07,0,3.21,0,0,0
21Day,26.77,4.02,1.34,99.05,1.34,22.76,0,14.72,0,0,0,10.71,2.68,29.45,2.68,6.69,29.45,20.08,165.98,0,0,14.72,0,14.72,81.65,2.68,1.34,42.83,9.37,2.68,18.74,0,2.68,2.68,0,0,13.39
3Month,0.32,1.6,0.32,29.44,0,0,0.32,1.6,2.24,13.44,0.32,22.08,12.48,1.92,7.68,0.64,10.56,10.56,6.72,0.96,0.32,2.24,1.92,0.64,0.96,2.56,0.64,0.64,1.28,121.9,0.32,0,0,0,3.84,15.04,15.04
22Month,0,2.73,3.28,15.85,0,0,0,1.64,0.55,18.59,2.73,68.33,11.48,9.84,9.84,0,2.73,19.68,7.11,0,1.09,1.09,0,0.55,0.55,0.55,1.09,1.09,0.55,7.65,0,0.55,0,0,0,0,8.75
