stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,36.78,0,0,0,0,0,0,0,12.26,0,0,0,179.8,4.09,16.35,2059.55,61.3,0,0,0,0,36.78,273.79,0,0,0,20.43,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,0,0,3.21,1.07,6.42,0,0,0,23.54,0,0,7.49,0,0,105.91,1.07,12.84,210.75,16.05,0,0,0,0,125.17,54.56,0,0,0,17.12,0,2.14,5.35,0,0,2.14,0,0,0
21Day,4.02,0,0,29.45,0,5.35,0,22.76,0,78.97,0,0,1.34,0,10.71,2.68,8.03,4.02,615.73,28.11,0,0,0,0,41.49,10.71,0,0,0,9.37,44.17,2.68,0,4.02,14.72,0,0,0,2.68
3Month,0.96,2.56,5.44,30.08,0.32,0,0.64,0,4.48,409.86,0.32,0,38.39,9.28,0.64,16.32,8.32,6.08,1010.4,39.35,3.84,0,3.52,3.2,0.64,0.64,0.96,0.32,0,0,14.08,44.15,1.28,0,0,0,2.56,18.88,10.88
22Month,0,4.37,3.83,12.57,0,0,1.64,1.09,2.19,297.38,14.21,0,352.05,3.83,2.19,13.12,1.09,2.19,129.01,11.48,2.19,7.11,4.37,0.55,1.64,0.55,2.19,2.73,212.1,0.55,0.55,14.76,1.64,3.28,0,0.55,0,0,1.09
