stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,24.52,0,302.39,0,0,0,4.09,0,0,20.43,0,24.52,4.09,0,0,0,16.35,314.65,228.84,204.32,0,0,0,4.09,138.94,1397.55,0,0,0,36.78,0,0,0,0,0,0,12.26,0,0,0
72hpf,71.68,29.95,0,155.12,54.56,69.54,0,12.84,0,0,5.35,0,0,1.07,0,10.7,0,79.16,618.34,26.74,257.82,0,25.67,3.21,4.28,1004.53,605.5,5.35,18.19,0,274.94,7.49,0,1.07,108.05,21.4,8.56,26.74,0,0,1.07
21Day,135.19,25.43,4.02,777.69,16.06,244.95,0,109.76,0,17.4,38.82,1.34,0,34.8,34.8,203.46,33.46,52.2,528.72,125.82,524.7,4.02,0,48.19,1.34,392.19,269.05,10.71,20.08,0,255.66,58.9,0,21.42,41.49,13.39,30.79,13.39,1.34,1.34,104.41
3Month,4.16,44.15,17.6,646.94,4.48,0,9.6,9.6,2.24,253.08,206.69,0.64,0,730.44,345.55,33.27,190.37,39.03,182.37,147.82,134.06,31.04,1.28,99.5,25.6,33.27,4.16,41.27,20.48,0,12.16,20.48,0.64,689.49,4.8,0.96,0,2.88,86.71,334.67,270.68
22Month,4.37,75.44,28.43,274.42,1.64,0,12.03,20.77,0,126.82,559.23,124.09,0,1714.86,208.82,85.28,224.13,16.95,39.36,302.85,137.76,7.65,13.12,60.68,0.55,18.04,4.37,34.99,24.6,9.84,7.65,3.28,0,191.33,19.13,21.32,0,1.09,10.39,0.55,130.1
