stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,53.12,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,2.14,0,0,0,0,4.28,6.42,0,0,0,3.21,0,0,0,0,0,0,0,0,0
21Day,1.34,1.34,0,13.39,0,12.05,0,9.37,0,0,0,0,34.8,2545.89,4.02,0,1.34,9.37,8.03,24.09,0,0,1.34,0,18.74,6.69,0,0,0,5.35,4.02,0,0,1.34,1.34,5.35,0,0,2.68
3Month,15.36,103.02,64.95,859.06,5.12,0,21.12,15.04,4.16,226.2,2125.1,3.52,2342.35,66664.32,21.44,751.56,101.1,373.38,430.65,504.56,119.02,8.64,172.45,92.79,48.31,10.56,58.55,54.07,0,34.23,180.13,216.29,225.56,29.44,2.88,6.72,255,375.62,265.56
22Month,4.92,120.81,23.51,148.69,1.64,0,27.88,2.19,0,21.32,622.09,26.24,2104.07,101310.96,32.8,56.85,9.29,36.63,446.07,162.36,1.64,32.8,53.57,3.28,9.29,0.55,4.37,95.12,39.36,13.12,4.37,0,6.01,7.65,9.29,1.09,1.64,0,33.89
