stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,12.26,0,114.42,4.09,0,0,0,0,0,0,12.26,0,0,0,0,4.09,16.35,8.17,40.86,0,0,0,0,44.95,2255.7,0,0,4.09,0,0,4.09,0,0,0,0,0,0
72hpf,17.12,50.28,0,24.61,8.56,5.35,0,2.14,0,0,1.07,0,0,0,3.21,0,13.91,16.05,0,37.44,0,2.14,0,0,93.07,756.34,0,2.14,25.67,1.07,0,125.17,0,0,8.56,0,0,0
21Day,37.48,26.77,0,116.45,4.02,6.69,0,8.03,0,2.68,0,0,0,0,57.56,0,25.43,38.82,10.71,16.06,0,0,12.05,1.34,44.17,313.22,2.68,4.02,12.05,10.71,0,66.93,2.68,6.69,5.35,0,0,0
3Month,0.32,21.12,0.32,26.24,0.64,0,0.64,0.96,2.88,11.84,0,0,16,3.2,5.12,5.44,12.8,9.6,5.44,8,0.64,0,3.52,0.32,0.96,0.64,0.32,0,0,2.24,7.36,1.28,0,0,0,2.24,2.56,3.2
22Month,0,59.59,1.64,32.25,0.55,0,0.55,1.09,3.83,20.77,12.57,0,67.24,0,16.4,12.03,7.11,4.37,11.48,8.75,0,1.09,4.37,0,0,1.09,0,0.55,0.55,0,2.19,1.64,0,0,0.55,0.55,0,3.28
