stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,0,0,12.26,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,179.8,0,0,0,0,12.26,220.67,0,0,40.86,0,0,0,0,0,0,0,0,0
72hpf,29.95,2.14,0,18.19,5.35,48.14,0,1.07,0,0,3.21,0,1.07,0,0,0,5.35,64.19,4.28,930.72,0,3.21,1.07,0,144.42,143.35,1.07,56.7,1828.27,1.07,0,156.19,0,1.07,7.49,0,0,0
21Day,16.06,1.34,0,14.72,5.35,53.54,0,4.02,0,1.34,0,1.34,2.68,5.35,5.35,2.68,0,18.74,2.68,914.22,0,0,16.06,0,52.2,64.25,1.34,21.42,475.18,18.74,1.34,49.53,4.02,5.35,6.69,0,0,4.02
3Month,0.32,2.56,0.64,9.6,0.96,0,0,0.64,9.6,1.28,6.08,0.64,12.48,3.2,0.32,1.92,0.96,4.16,4.16,174.69,26.88,0,6.4,0.32,3.2,1.6,6.72,2.56,9.6,0.32,11.52,5.44,0,0,0.32,1.28,4.16,0.64
22Month,0,3.83,2.19,5.47,0,0,0.55,0,4.37,0,2.73,177.66,28.43,1.64,0.55,4.92,0,3.28,4.37,180.4,4.37,0.55,2.73,0,4.92,2.73,8.75,3.28,2.73,1.09,21.32,7.65,0,0,0,0,0,0
