stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,8.17,0,988.91,0,0,0,0,0,12.26,0,441.33,0,0,0,4.09,77.64,1475.19,392.29,49.04,0,0,0,0,4.09,265.62,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,12.84,4.28,0,298.47,5.35,13.91,0,1.07,0,5.35,0,1.07,0,0,5.35,2.14,93.07,1779.06,18.19,27.81,0,1.07,1.07,5.35,85.58,48.14,0,1.07,0,31.02,1.07,0,2.14,2.14,1.07,0,1.07,0,0,0
21Day,6.69,1.34,14.72,693.36,0,22.76,0,5.35,9.37,22.76,0,0,14.72,9.37,56.22,42.83,25.43,416.28,119.13,24.09,0,1.34,4.02,0,22.76,14.72,8.03,1.34,0,22.76,13.39,0,12.05,1.34,5.35,12.05,0,0,0,38.82
3Month,0.32,8.32,16,1209.09,0.96,0,6.72,3.2,246.36,126.38,0,0,143.98,143.34,15.68,378.18,22.4,372.1,173.09,25.6,4.16,1.28,76.47,8.64,7.04,0.64,20.16,3.52,0,1.28,14.72,0.96,139.82,0.32,0,0,0.64,25.28,93.11,133.42
22Month,1.09,8.2,30.07,261.3,0.55,0,6.01,2.73,182.58,325.26,14.76,0,319.25,87.46,18.04,553.76,10.39,78.17,302.3,16.95,1.64,10.93,39.91,1.64,3.83,1.64,14.21,3.28,13.12,1.09,2.19,0,84.18,1.64,1.09,0,0,0.55,0,60.68
