stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,224.75,204.32,0,760.07,12.26,28.6,0,16.35,0,0,24.52,0,53.12,0,0,4.09,0,122.59,322.83,988.91,1086.98,0,0,0,12.26,514.89,7543.5,4.09,0,0,204.32,0,0,0,0,0,0,36.78,0,0,0
72hpf,246.05,101.63,0,324.15,74.89,213.96,0,19.26,0,0,27.81,1.07,0,4.28,0,36.37,1.07,234.28,821.6,110.19,768.11,0,58.84,26.74,9.63,3461.84,2482.99,19.26,41.72,0,638.67,26.74,0,1.07,310.24,16.05,22.47,72.75,0,0,0
21Day,313.22,44.17,26.77,898.16,22.76,650.53,0,337.31,0,12.05,62.91,0,0,53.54,34.8,327.94,91.02,74.96,397.54,195.43,852.65,1.34,1.34,107.08,1.34,947.68,742.89,14.72,34.8,0,354.71,97.71,0,17.4,157.95,26.77,53.54,29.45,4.02,0,127.16
3Month,11.84,104.94,37.43,1277.88,4.8,0,30.4,32.95,4.8,186.85,592.23,2.56,0,1370.02,685.33,74.87,709.33,105.58,402.82,476.4,443.77,107.82,3.52,171.49,98.54,70.07,21.12,85.11,43.51,0,28.16,63.67,1.92,1639.1,22.72,1.28,0,4.8,134.38,969.13,416.89
22Month,7.11,242.17,71.07,484.34,4.92,0,36.08,40.45,2.19,108.78,1887.6,242.71,0,2687.9,487.07,218.66,783.9,34.44,85.82,930.95,472.31,22.41,58.49,159.08,9.29,53.03,11.48,101.13,49.2,27.33,20.23,14.21,0,436.23,50.29,22.41,0,6.56,25.69,1.64,176.57
