stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,155.28,0,0,0,4.09,0,0,0,4.09,0,0,0,0,98.07,1021.6,12.26,16.35,0,0,0,16.35,0,155.28,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,16.05,6.42,0,201.12,5.35,34.23,0,0,1.07,0,0,0,1.07,0,2.14,0,325.22,4179.67,8.56,27.81,0,5.35,2.14,14.98,247.12,101.63,12.84,1.07,0,44.93,29.95,0,0,9.63,1.07,2.14,2.14,0,0,0
21Day,22.76,0,81.65,1192.63,2.68,30.79,0,2.68,32.12,4.02,0,0,26.77,1.34,14.72,176.69,62.91,1493.8,33.46,40.16,0,1.34,20.08,2.68,74.96,28.11,46.85,1.34,0,28.11,34.8,0,0,6.69,14.72,14.72,0,0,0,6.69
3Month,1.6,13.44,247.64,1907.22,0.64,0,14.08,0.64,803.71,38.39,0,0,583.27,58.87,2.88,3381.86,135.02,55.67,205.09,45.11,16,3.2,686.93,102.38,26.24,1.6,214.05,6.08,0,1.6,47.35,0.32,37.11,2.24,0.32,0.32,1.28,12.8,28.48,31.04
22Month,1.09,7.65,268.95,747.82,0.55,0,9.29,0,543.92,25.15,10.39,0,391.4,8.75,3.28,4554.73,42.09,9.29,61.23,26.24,0,15.85,459.74,13.67,21.32,0,186.41,9.84,1.64,2.73,8.75,0,17.49,2.73,3.28,0,0.55,1.64,0,14.76
