stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,110.33,24.52,0,277.88,44.95,8.17,0,12.26,0,0,0,0,16.35,0,0,0,0,28.6,32.69,73.56,702.86,0,0,0,4.09,196.15,6162.3,8.17,0,0,57.21,0,0,0,0,0,28.6,0,0,0
72hpf,121.96,25.67,0,181.86,53.49,28.88,0,19.26,0,0,1.07,0,0,1.07,0,12.84,0,86.65,222.52,9.63,523.13,0,13.91,22.47,7.49,1358.63,1260.21,9.63,11.77,0,534.9,4.28,2.14,151.91,3.21,0,26.74,0,0,0
21Day,124.48,5.35,4.02,417.62,6.69,42.83,0,80.31,0,1.34,9.37,0,0,5.35,0,123.15,13.39,33.46,135.19,36.14,547.46,0,0,78.97,0,298.49,333.29,2.68,16.06,0,381.48,57.56,5.35,76.3,6.69,13.39,13.39,1.34,0,16.06
3Month,5.76,14.72,3.2,308.11,2.24,0,4.16,20.16,0.64,35.19,84.47,0,0,68.15,22.08,13.76,78.71,23.04,147.18,69.43,314.51,76.79,0.96,33.59,19.52,13.76,5.12,13.76,2.88,0,7.68,9.28,86.71,1.92,0,0,2.56,16.96,10.24,26.56
22Month,2.19,28.97,5.47,119.17,2.19,0,7.11,14.21,0.55,14.76,38.27,41,0,165.09,9.29,24.05,108.24,8.2,49.75,44.28,430.22,10.93,6.01,20.77,0.55,11.48,3.28,15.31,2.73,3.28,3.83,1.09,41,4.37,0.55,0,0.55,3.83,1.09,21.32
