stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,24.52,0,453.59,0,0,0,0,0,0,0,0,16.35,0,0,0,0,85.81,32.69,16.35,57.21,0,0,0,4.09,77.64,1875.66,4.09,0,4.09,0,0,0,0,0,8.17,0,0,0
72hpf,21.4,48.14,0,38.51,11.77,13.91,0,0,0,0,0,0,1.07,0,0,1.07,0,22.47,344.47,0,178.66,0,0,2.14,19.26,208.61,917.88,3.21,1.07,328.43,0,0,38.51,2.14,0,50.28,0,0,0
21Day,6.69,6.69,2.68,151.25,2.68,6.69,0,1.34,0,12.05,1.34,0,0,0,0,8.03,2.68,8.03,17.4,1.34,447.07,0,0,14.72,0,65.59,73.62,9.37,1.34,199.44,17.4,0,17.4,2.68,6.69,12.05,17.4,0,5.35
3Month,0.96,10.24,2.56,95.98,0,0,0.96,0,0.32,76.15,2.88,0.96,0,7.68,3.52,0.32,17.6,34.87,10.24,3.84,74.55,1.92,0.32,3.84,9.28,4.48,0.32,19.2,1.28,309.07,2.56,4.8,2.24,0.32,0.32,4.16,182.37,3.2,4.48
22Month,2.19,2.19,3.83,69.97,0,0,0.55,0.55,0,29.52,2.19,3.83,0,32.25,3.28,0,14.76,4.37,3.28,3.28,72.16,1.09,1.09,2.19,2.19,4.37,0,5.47,1.09,132.29,1.09,3.83,2.73,1.64,0,1.09,80.36,0,0.55
