stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,8.17,0,16.35,4.09,4.09,0,0,0,0,0,0,0,0,0,4.09,4.09,0,122.59,0,0,0,0,32.69,1107.42,0,0,0,16.35,0,0,0,0,8.17,0,0,0
72hpf,2.14,2.14,0,0,13.91,1.07,0,1.07,0,0,0,0,0,0,0,1.07,6.42,1.07,10.7,0,0,0,0,27.81,42.79,0,0,0,19.26,0,0,4.28,0,0,0,0,0
21Day,5.35,0,0,4.02,6.69,2.68,0,2.68,0,0,0,0,0,5.35,0,0,6.69,0,10.71,0,0,1.34,0,9.37,12.05,0,0,0,5.35,2.68,0,6.69,1.34,1.34,0,0,0
3Month,0,0.96,0.64,14.08,5.12,0,0.64,0.64,0.64,2.56,0,14.08,2.88,0,3.84,3.52,5.44,4.16,5.44,1.28,0,1.28,1.92,0.96,0.32,1.92,0.64,0,0.32,1.28,149.1,0,0,0.32,0.96,28.8,4.16
22Month,0,1.64,1.09,6.01,9.84,0,0.55,0.55,1.09,2.19,1.64,41.55,2.19,0,4.37,0,0,5.47,7.11,0,2.19,0,0,0.55,0,0.55,1.09,2.73,0,0.55,26.24,0,0,0,0,0,1.09
