stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,1.07,0,0,0,0,2.14,0,1.07,2.14,0,0,0,0,0,14.98,0,0,0,0,0,0
21Day,0,0,1.34,4.02,1.34,4.02,0,0,0,0,0,2.68,1.34,0,0,1.34,0,6.69,1.34,6.69,0,0,22.76,0,6.69,2.68,0,0,0,2.68,1.34,87,0,0,0,0,2.68,1.34
3Month,1.6,8.32,9.28,94.7,1.28,0,5.44,0.96,0.64,19.52,31.67,0.32,132.78,45.43,3.84,65.59,11.52,32.31,34.55,46.07,7.36,1.6,10.24,22.08,13.12,1.6,10.88,4.8,0,2.24,54.07,6669.34,4.16,0.64,1.28,31.04,1960.97,24.32
22Month,0.55,3.28,1.64,6.01,0,0,0,0,0,2.73,1.09,0.55,33.35,0.55,0.55,10.39,0,1.64,3.28,1.09,0,2.19,2.19,0.55,1.09,1.09,2.73,0.55,4.37,2.19,6.56,1290.65,2.19,0,0,0.55,5.47,0
