stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,53.12,0,0,0,0,0,0,0,0,0,0,0,0,16.35,12.26,49.04,8.17,0,0,0,0,12.26,102.16,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,12.84,9.63,0,68.47,4.28,28.88,0,2.14,0,0,2.14,0,2.14,0,7.49,0,35.3,103.77,5.35,43.86,0,0,3.21,1.07,550.94,56.7,6.42,6.42,0,57.77,0,0,10.7,14.98,8.56,5.35,0,0,1.07
21Day,6.69,4.02,17.4,140.55,1.34,41.49,0,2.68,0,4.02,5.35,0,8.03,2.68,28.11,49.53,50.86,16.06,66.93,33.46,0,0,6.69,0,105.74,12.05,10.71,2.68,0,9.37,6.69,6.69,1.34,4.02,1.34,2.68,0,0,18.74
3Month,5.76,45.43,60.79,673.49,5.12,0,8.64,5.76,5.76,371.14,105.58,3.84,518.64,102.38,8.96,2230.69,89.91,234.52,215.65,348.1,102.7,1.6,103.66,70.39,38.07,4.16,61.75,20.48,0,7.36,32.95,513.52,4.8,0.96,0,5.12,30.72,795.39,65.91
22Month,2.73,42.09,55.21,280.43,1.64,0,5.47,3.83,3.28,225.77,108.24,48.11,647.79,109.88,10.39,1744.37,23.51,36.08,118.08,296.29,15.31,13.12,42.64,7.11,20.23,3.28,44.83,36.63,10.93,2.73,4.92,112.61,9.84,6.01,0,2.73,2.19,2.73,31.71
