stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,388.21,4.09,0,40.86,0,0,0,0,0,0,0,0,12.26,0,0,0,0,4.09,16.35,1985.99,0,0,0,0,20.43,85.81,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,830.16,3.21,0,9.63,1.07,11.77,0,0,0,0,0,0,0,0,0,0,6.42,10.7,0,52.42,0,1.07,1.07,0,53.49,22.47,0,0,0,7.49,0,0,1.07,1.07,0,0,0,0,0
21Day,587.62,8.03,0,18.74,1.34,13.39,0,0,0,0,0,0,17.4,0,1.34,1.34,0,20.08,2.68,24.09,0,0,9.37,0,20.08,25.43,0,1.34,0,5.35,22.76,2.68,0,0,2.68,0,0,0,1.34
3Month,7969.94,43.83,11.52,101.74,1.28,0,2.24,0.96,0.32,19.52,32.95,0,535.92,65.27,4.8,45.43,24.96,50.87,40.31,48.95,17.28,1.6,8.96,7.68,8,0.64,8.96,4.8,0,0.64,28.8,55.67,1.28,0,0,0.96,14.08,36.15,32.31
22Month,9633.69,45.92,4.92,36.63,0,0,5.47,2.19,0,6.01,69.43,8.2,1782.09,29.52,6.56,63.41,15.85,8.2,42.09,40.45,11.48,30.07,5.47,1.09,3.28,2.19,5.47,10.39,3.83,1.09,9.84,10.39,6.01,4.37,0,0.55,2.19,0,13.12
