stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1201.4,12.26,0,28.6,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,4.09,657.91,0,0,0,0,24.52,208.41,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,677.18,3.21,0,8.56,8.56,2.14,0,0,0,0,0,0,0,0,0,3.21,7.49,0,225.73,0,0,1.07,0,29.95,29.95,0,0,0,33.16,0,0,4.28,0,1.07,0,0,0
21Day,449.75,0,0,10.71,4.02,6.69,0,2.68,0,0,0,1.34,1.34,1.34,1.34,1.34,8.03,1.34,152.59,1.34,0,12.05,0,16.06,16.06,0,5.35,0,37.48,1.34,1.34,4.02,2.68,4.02,0,0,5.35
3Month,118.06,0.64,0.32,8.96,0.32,0,0,1.28,0.32,2.56,0,13.76,3.2,1.28,3.84,0,1.92,3.2,5.12,0.64,0,7.04,0.64,0.64,0.64,0.64,58.55,0,1.92,1.28,10.88,1.6,0,0.96,1.6,1.28,9.92
22Month,131.74,2.19,1.64,8.75,0,0,2.19,0.55,0.55,1.64,4.37,94.02,2.19,2.73,6.56,0.55,3.28,7.11,11.48,0,2.19,5.47,0,2.73,0.55,2.73,241.62,1.09,1.09,0,4.37,3.83,0,0,0,0,4.37
