stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,8.17,12.26,0,0,0,0,16.35,32.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,8.56,1.07,1.07,0,0,0,0,0,0,0,0,0,2.14,14.98,10.7,7.49,0,0,0,0,18.19,5.35,0,1.07,0,12.84,0,0,0,7.49,1.07,0,0,0,0,0
21Day,2.68,0,0,33.46,1.34,17.4,0,4.02,0,4.02,0,1.34,1.34,0,1.34,1.34,20.08,24.09,21.42,0,0,5.35,0,8.03,8.03,0,0,0,5.35,0,0,0,0,1.34,5.35,0,0,0,2.68
3Month,0,5.12,0.64,80.63,0.32,0,0.96,1.28,14.08,58.55,0,22.08,30.72,1.28,20.8,3.2,33.59,69.11,16.96,5.44,0,7.36,2.88,2.24,0,0.96,2.24,0,0.96,2.24,0.32,5.12,0,0,0,0,4.48,4.48,14.08
22Month,0,7.65,0,20.77,0.55,0,0.55,0.55,8.2,71.07,16.95,32.25,10.39,3.28,26.24,0,8.75,53.57,7.11,1.09,0.55,2.73,0,0.55,1.64,1.09,1.64,1.09,0.55,0.55,0,0,9.29,0.55,0,0.55,0,0,4.92
