stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,16.35,0,0,0,0,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,3.21,1.07,0,0,1.07,0,0,0,0,0,0,0,0,0,3.21,0,5.35,0,0,0,1.07,3.21,9.63,0,0,0,5.35,0,0,2.14,0,0,0,0,0
21Day,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,0,1.34,0,2.68,0,8.03,0,0,0,0,1.34,4.02,0,0,0,6.69,0,2.68,0,0,0,0,0,0
3Month,0.32,1.28,0.64,51.83,0.32,0,0.96,0,0.32,1.28,3.2,0.32,23.04,4.8,0.32,7.04,5.76,3.2,3.84,7.36,1.28,0,1.6,2.24,0.96,0,1.28,0.32,0,0,2.88,88.31,0.64,0,1.6,1.28,374.98,3.52
22Month,1.64,1.09,1.09,29.52,0,0,0.55,0.55,0,0.55,5.47,7.65,80.36,5.47,1.09,6.01,0.55,2.73,7.65,7.11,0.55,1.64,0.55,0,0,0,1.09,0.55,0.55,0,0,10.93,2.19,0.55,0,1.09,0,2.73
