stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,12.26,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,16.35,61.3,89.9,49.04,0,0,0,0,44.95,298.31,0,0,0,4.09,0,0,0,0,8.17,0,0,0
72hpf,18.19,6.42,1.07,16.05,2.14,9.63,0,1.07,0,0,1.07,0,1.07,0,4.28,0,18.19,112.33,5.35,36.37,0,4.28,2.14,2.14,211.82,113.4,1.07,3.21,0,43.86,4.28,0,18.19,2.14,6.42,0,0,0
21Day,20.08,2.68,0,85.67,0,25.43,0,12.05,0,4.02,6.69,0,5.35,1.34,25.43,8.03,13.39,61.57,12.05,54.88,0,0,8.03,0,76.3,42.83,2.68,1.34,0,18.74,13.39,0,8.03,2.68,4.02,0,0,5.35
3Month,0.32,2.56,2.56,66.55,0,0,1.6,0.64,0.32,8.64,14.72,0,82.87,11.2,4.48,40.31,5.12,11.52,22.72,18.24,1.92,0.32,6.72,3.84,2.88,0,2.88,2.24,0,0.96,4.48,76.47,0,0,0.96,8.64,42.87,20.16
22Month,0.55,4.92,6.01,28.97,0,0,2.19,1.09,0,6.56,56.85,27.88,171.1,13.12,10.93,38.81,2.19,3.28,34.44,11.48,0.55,1.64,2.73,0.55,1.64,0,3.83,1.64,3.83,0.55,0,21.32,2.73,1.64,0,0.55,0,4.92
