stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,73.56,0,237.01,0,53.12,0,4.09,0,0,0,12.26,0,0,12.26,0,16.35,122.59,167.54,637.48,0,0,0,4.09,118.51,5733.23,0,0,0,85.81,0,0,0,4.09,0,0,8.17,0,0,0
72hpf,58.84,20.33,0,80.23,14.98,38.51,0,39.58,0,2.14,0,1.07,3.21,0,21.4,0,67.4,106.98,12.84,372.29,0,29.95,3.21,4.28,717.83,2228.37,1.07,4.28,0,202.19,14.98,0,1.07,90.93,4.28,3.21,12.84,0,0,1.07
21Day,139.21,5.35,6.69,186.06,5.35,552.81,0,481.87,0,9.37,2.68,0,5.35,2.68,149.92,8.03,9.37,29.45,42.83,344,0,0,18.74,1.34,123.15,629.11,1.34,6.69,0,95.04,44.17,0,4.02,65.59,6.69,22.76,4.02,0,0,18.74
3Month,0.96,9.6,3.2,85.11,0,0,12.16,62.39,3.52,26.24,0,0,25.28,20.16,16.32,30.08,4.48,17.92,25.28,26.24,4.48,0.64,4.16,7.36,2.56,9.92,1.28,1.28,0,1.28,8.96,0.32,814.27,1.6,0.32,0,0,16,57.59,64.63
22Month,0,77.08,1.64,26.79,0.55,0,16.4,54.12,4.37,48.11,7.11,0,92.93,21.32,49.75,41,2.73,0.55,57.95,11.48,0,4.92,2.73,0.55,1.09,2.73,3.83,0,7.11,0,0,0,123,0.55,2.19,0,0,0.55,0,21.32
