stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,8.17,0,0,20.43,0,0,0,0,8.17,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,10.7,7.49,0,0,0,0,0,2.14,0,2.14,1.07,21.4,41.72,0,10.7,0,17.12,0,4.28,55.63,7.49,1.07,0,0,20.33,1.07,0,1.07,1.07,0,2.14,0,0,0
21Day,5.35,2.68,5.35,29.45,6.69,0,2.68,0,0,0,73.62,0,2.68,81.65,1.34,17.4,5.35,46.85,0,1.34,16.06,0,104.41,12.05,2.68,0,0,30.79,12.05,0,2.68,1.34,1.34,2.68,0,0,8.03
3Month,0.96,10.88,15.04,100.78,0,6.4,0.96,22.4,13.12,0,1676.53,11.52,2.24,1152.14,14.72,42.55,11.52,76.15,13.44,1.6,11.84,32.63,16.96,1.92,10.24,3.2,0,0.96,30.4,31.04,1.28,0,0,0.64,6.72,18.56,14.08
22Month,0,6.56,13.12,51.93,0,3.83,0.55,18.04,8.75,8.2,1820.36,2.19,6.56,629.2,2.19,4.92,12.03,66.15,1.09,42.09,6.56,0.55,12.03,0,5.47,2.19,1.09,0,3.28,8.75,3.28,0,0,0,0,0,4.37
