stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,3.21,2.14,0,8.56,0,8.56,0,0,32.09,2.14,0,0,0,8.56,0,0,0,2.14,0,0,0,0,0,0
21Day,257,13.39,21.42,325.26,2.68,66.93,0,14.72,0,0,0,0,870.05,1.34,22.76,461.79,8.03,143.22,17.4,526.04,1.34,8.03,120.47,25.43,222.2,73.62,4.02,8.03,0,160.62,112.44,0,0,21.42,6.69,25.43,16.06,1.34,0,24.09
3Month,7.68,30.72,66.87,846.27,3.2,0,35.19,1.92,1.6,81.59,76.15,2.24,18181.44,103.02,8,3327.15,55.03,219.81,64.63,234.2,43.51,15.04,63.99,354.18,20.8,3.52,20.16,29.44,0,46.39,226.52,0.32,55.35,9.28,1.28,0,1.92,85.11,41.27,72.95
22Month,4.37,28.43,34.44,115.89,1.09,0,21.87,2.19,0.55,39.91,39.36,18.59,15304.69,20.77,4.92,2432.61,6.56,38.27,26.79,96.76,2.73,155.8,30.61,15.31,28.43,0.55,10.93,13.67,10.39,27.33,15.85,0,7.11,13.12,6.01,0,0.55,10.39,0,15.85
