stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,36.78,0,0,0,0,0,0,0,4.09,0,0,0,0,0,8.17,57.21,20.43,0,0,0,0,28.6,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,3.21,0,31.02,6.42,50.28,0,1.07,0,0,0,0,0,0,0,0,14.98,82.37,8.56,38.51,0,2.14,4.28,1.07,40.65,38.51,0,0,0,24.61,0,0,12.84,0,0,0,0,0,0
21Day,10.71,6.69,0,396.21,2.68,123.15,0,41.49,0,4.02,0,0,4.02,1.34,25.43,5.35,10.71,261.01,37.48,74.96,0,1.34,4.02,0,40.16,13.39,1.34,2.68,0,22.76,8.03,2.68,5.35,0,5.35,4.02,1.34,0,24.09
3Month,0.32,5.76,1.28,88.95,0,0,1.92,1.92,10.88,39.35,0.64,0,111.98,34.55,3.84,28.8,11.84,29.76,52.79,13.12,3.84,0,3.84,5.44,1.6,0.64,3.2,0.96,0,0.64,2.56,21.76,0.32,0,0,0.64,4.16,43.19,16
22Month,1.09,20.23,3.83,48.65,0.55,0,3.28,3.28,20.23,109.33,26.24,0,482.15,34.44,10.93,39.91,6.56,18.59,82,35.53,1.09,9.29,2.19,1.64,2.19,1.09,3.83,0,1.09,0,0,7.65,8.2,2.73,0,0,2.19,0,16.95
