stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,220.67,363.69,0,1556.92,57.21,28.6,0,32.69,0,0,28.6,0,28.6,4.09,0,12.26,0,159.37,600.7,1033.86,3138.36,0,0,0,49.04,796.85,26304.19,12.26,0,0,424.99,0,0,0,0,0,0,126.68,0,0,0
72hpf,152.98,94.14,0,290.98,38.51,96.28,0,22.47,0,0,9.63,0,0,2.14,0,60.98,1.07,221.45,401.17,36.37,794.85,0,152.98,18.19,8.56,2378.15,3052.11,7.49,12.84,0,455.73,38.51,0,1.07,172.24,10.7,3.21,46,0,0,0
21Day,472.5,40.16,16.06,1464.36,13.39,1200.66,0,1131.06,0,2.68,82.99,1.34,0,111.1,42.83,1271.61,60.23,58.9,436.36,228.89,1287.67,0,1.34,137.87,6.69,828.55,2125.59,28.11,46.85,0,515.34,216.84,0,2.68,307.86,21.42,82.99,22.76,1.34,0,208.81
3Month,2.56,18.24,20.16,354.82,0.64,0,10.56,35.51,0.96,21.44,210.85,0.64,0,497.52,134.06,163.49,255.96,20.8,98.86,156.14,121.58,19.52,0.96,12.16,15.04,18.56,29.44,14.72,11.52,0,4.8,20.48,1.28,456.25,2.88,0.64,0.32,2.24,49.59,31.04,212.77
22Month,2.19,28.43,34.44,156.34,1.09,0,15.31,16.95,0.55,19.13,557.59,60.68,0,841.85,100.58,287.54,375.01,9.84,26.79,504.56,124.09,6.01,34.99,12.03,1.64,13.12,6.56,12.03,8.2,65.6,4.37,4.92,0,61.77,7.65,3.83,0,2.19,4.37,0,56.85
