stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,8.17,0,57.21,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,102.16,0,0,0,0,28.6,216.58,0,0,0,8.17,0,0,0,0,0,4.09,0,0,0
72hpf,21.4,2.14,0,10.7,5.35,4.28,0,0,0,0,0,0,0,0,0,5.35,32.09,1.07,68.47,0,1.07,2.14,0,79.16,40.65,0,0,0,127.31,0,0,2.14,0,1.07,4.28,0,0,0
21Day,17.4,1.34,0,10.71,1.34,9.37,0,2.68,0,0,0,4.02,2.68,6.69,1.34,1.34,5.35,1.34,108.42,0,1.34,14.72,0,40.16,14.72,5.35,4.02,0,73.62,6.69,2.68,2.68,1.34,1.34,1.34,0,0,0
3Month,0.32,1.28,0.64,20.16,0,0,0.96,0,0.96,1.92,0.32,170.21,2.56,0,5.44,2.24,24.32,1.28,57.27,12.48,0.32,4.8,0.32,2.56,0.96,0.32,0,0,3.52,1.92,5.76,0.32,0,0,0.96,1.28,1.28,1.92
22Month,0.55,2.19,0,6.56,0.55,0,1.09,0,0.55,3.28,0.55,293.01,1.09,1.09,1.64,1.09,6.01,4.92,41.55,2.19,8.75,2.73,0,0.55,0,2.19,0,0.55,1.09,1.09,3.28,4.37,0,0,0.55,0.55,0,0
