stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,81.73,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,53.12,4.09,24.52,0,0,0,0,20.43,163.46,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,8.56,2.14,0,49.21,9.63,3.21,0,0,0,0,1.07,0,0,0,0,0,1.07,103.77,156.19,0,60.98,0,14.98,4.28,3.21,46,74.89,0,2.14,44.93,3.21,0,93.07,0,0,11.77,0,0,0
21Day,20.08,5.35,6.69,99.05,10.71,58.9,0,13.39,0,2.68,1.34,0,0,69.6,4.02,14.72,1251.53,14.72,74.96,14.72,302.51,0,0,37.48,1.34,97.71,61.57,4.02,2.68,69.6,84.33,0,91.02,6.69,10.71,6.69,0,0,6.69
3Month,0.64,16.64,3.84,60.47,0.64,0,3.2,0.96,0.32,70.71,11.2,1.28,0,653.02,13.44,1.6,781.32,13.12,23.04,7.68,55.67,16.32,1.28,14.08,24.64,2.56,1.6,2.56,2.56,3.52,12.48,41.59,5.12,0,0,1.6,24.64,8.32,9.92
22Month,0.55,23.51,8.2,43.73,0,0,6.01,0,0.55,38.27,8.2,9.29,0,965.39,2.73,1.64,1283,6.56,5.47,10.39,45.37,0.55,16.95,6.01,1.09,1.64,2.73,3.83,5.47,2.19,5.47,24.05,7.11,1.09,0,0.55,4.37,0,2.19
