stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,53.12,0,4670.76,0,0,0,0,0,0,0,0,0,0,0,0,8.17,40.86,8.17,53.12,0,0,0,0,16.35,265.62,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,37.44,121.96,0,1859.3,6.42,38.51,0,0,0,0,0,0,0,0,1.07,0,5.35,898.62,1.07,829.09,0,1.07,9.63,0,198.98,79.16,0,2.14,1593.99,1.07,0,0,6.42,1.07,1.07,3.21,0,0,0
21Day,54.88,60.23,2.68,396.21,9.37,65.59,0,12.05,0,1.34,4.02,1.34,12.05,5.35,21.42,16.06,12.05,289.12,29.45,5378.23,12.05,0,111.1,0,155.27,65.59,2.68,10.71,2982.25,183.38,0,0,8.03,22.76,28.11,12.05,0,0,8.03
3Month,1.6,18.88,0.64,33.91,0,0,3.2,0.32,2.24,3.84,33.59,0.32,16.64,7.04,0,8.64,1.92,16.96,18.24,1015.52,392.26,0.32,13.44,2.88,1.6,0,0,1.6,6.4,2.24,0.32,5.44,0,0,0,1.28,3.84,0.96,4.8
22Month,0,4.92,2.19,7.11,0,0,0.55,0,0,0,7.11,2.19,15.85,1.64,0.55,0.55,0,2.19,0.55,253.65,37.17,1.09,1.64,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0.55,0,0.55
