stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,12.26,0,28.6,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,20.43,126.68,0,0,0,0,61.3,400.47,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,6.42,17.12,0,37.44,16.05,9.63,0,1.07,0,0,1.07,0,0,0,0,1.07,0,7.49,31.02,19.26,109.12,0,2.14,0,1.07,277.08,213.96,7.49,2.14,64.19,2.14,0,66.33,0,0,14.98,0,0,0
21Day,30.79,12.05,1.34,144.56,17.4,13.39,0,6.69,0,0,4.02,0,0,1.34,0,57.56,5.35,18.74,73.62,65.59,198.1,0,0,17.4,1.34,140.55,81.65,2.68,4.02,46.85,16.06,0,24.09,2.68,5.35,5.35,0,0,33.46
3Month,0.96,11.84,1.92,75.83,1.28,0,1.6,2.56,0.64,10.24,27.2,0.96,0,12.8,12.16,9.92,23.36,9.28,21.44,31.99,47.03,8.96,0,5.44,12.48,4.8,1.28,6.72,2.24,1.28,2.56,17.92,2.24,0,0,0.64,11.84,55.67,63.35
22Month,0,26.79,0.55,60.13,1.09,0,0.55,2.73,0,6.01,55.21,35.53,0,22.96,10.93,16.4,30.61,8.2,12.57,64.51,72.16,1.09,2.19,6.56,0.55,6.01,0.55,21.32,3.83,2.19,0.55,8.75,5.47,0,0,0,2.73,0,33.89
