stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,12.26,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,118.51,0,0,0,0,28.6,510.8,0,0,32.69,0,0,0,0,0,0,0,0
72hpf,36.37,1.07,0,9.63,11.77,2.14,0,0,0,0,0,0,0,0,0,2.14,13.91,0,87.72,0,0,0,0,50.28,66.33,1.07,2.14,80.23,0,0,22.47,0,6.42,0,0,0
21Day,37.48,0,0,26.77,4.02,4.02,0,6.69,1.34,2.68,0,0,0,0,0,1.34,8.03,4.02,139.21,1.34,0,13.39,0,40.16,40.16,1.34,5.35,53.54,6.69,0,10.71,5.35,1.34,0,0,1.34
3Month,0.32,0.96,0.96,22.08,0.32,0,0.32,0,1.92,2.56,0,12.48,1.28,0,4.48,1.92,7.36,1.6,10.88,1.92,0.32,0.96,1.28,0,0.32,0.64,0,1.92,1.28,31.04,0,0,0.32,3.52,2.24,0.64
22Month,0,1.09,1.09,9.29,0,0,0.55,0,0.55,6.56,3.28,50.29,0.55,1.09,4.92,2.73,3.83,4.92,13.12,0,1.64,1.09,0,2.19,0,1.09,0.55,1.64,0,3.83,2.19,0,0,1.09,0,1.09
