stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,40.86,0,147.11,0,8.17,0,16.35,0,0,4.09,0,4.09,0,0,4.09,0,36.78,16.35,85.81,273.79,0,0,0,0,118.51,1781.67,4.09,0,65.38,0,0,0,0,0,0,0,0,0,0
72hpf,26.74,22.47,0,41.72,9.63,88.79,0,6.42,0,0,2.14,0,0,0,0,8.56,0,40.65,62.05,12.84,177.59,0,16.05,1.07,1.07,80.23,126.24,0,4.28,179.72,5.35,0,1.07,20.33,0,0,17.12,0,0,0
21Day,60.23,9.37,0,216.84,2.68,263.69,0,62.91,0,2.68,16.06,0,0,12.05,14.72,84.33,20.08,21.42,101.73,49.53,579.58,0,0,49.53,1.34,57.56,107.08,1.34,9.37,257,40.16,0,2.68,24.09,9.37,14.72,17.4,0,0,52.2
3Month,2.88,17.6,5.12,167.97,0.64,0,6.08,5.12,3.84,65.27,89.59,0.32,0,572.71,44.47,13.76,192.29,15.36,96.3,78.71,169.57,40.63,0,15.36,10.56,6.4,2.56,12.16,8,6.4,10.24,0.32,268.12,1.6,0,0,2.24,27.84,71.03,101.1
22Month,0.55,8.75,3.28,48.11,0,0,1.09,4.37,0,21.87,75.98,26.24,0,808.5,21.87,19.68,191.33,1.64,18.04,59.04,90.74,3.28,16.4,4.37,0,2.73,0,9.84,8.2,0.55,1.64,0,120.81,2.19,1.09,0,0,3.28,0.55,14.76
