stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,4.09,0,24.52,8.17,8.17,0,0,0,0,0,0,0,0,0,0,8.17,28.6,89.9,0,0,0,4.09,36.78,535.32,0,0,24.52,0,0,0,0,0,4.09,0,0,0
72hpf,16.05,8.56,0,34.23,6.42,6.42,0,3.21,0,0,0,0,0,1.07,0,8.56,31.02,1.07,58.84,0,2.14,2.14,1.07,392.61,173.31,2.14,4.28,50.28,0,0,26.74,7.49,1.07,1.07,0,0,0
21Day,28.11,1.34,0,72.28,2.68,13.39,0,13.39,0,4.02,0,1.34,0,25.43,2.68,0,16.06,5.35,72.28,0,0,8.03,0,91.02,61.57,0,1.34,29.45,10.71,2.68,8.03,0,4.02,1.34,0,0,9.37
3Month,0,3.2,0.64,34.55,0,0,0.96,1.6,4.8,8,0,35.19,7.36,1.28,12.48,3.52,10.56,9.6,8.64,2.56,0,2.88,1.28,1.6,0,2.56,0.32,0.32,1.92,13.76,0.32,0,0,0,3.84,5.76,8.32
22Month,0.55,8.2,2.19,24.05,0.55,0,2.19,2.19,2.73,17.49,10.39,162.9,7.11,2.73,36.63,0.55,3.83,15.31,31.16,1.09,7.65,1.64,2.19,2.73,0.55,2.73,2.73,2.73,0,2.73,3.83,2.19,0,0.55,0.55,0,6.01
