stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,69.47,12.26,0,114.42,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,204.32,8.17,12.26,326.91,0,0,0,24.52,81.73,2492.71,12.26,0,44.95,0,0,0,0,0,8.17,0,0,0
72hpf,26.74,2.14,0,37.44,62.05,7.49,0,0,0,0,0,0,0,0,0,0,0,33.16,46,1.07,123.03,0,3.21,3.21,1.07,185.07,227.87,3.21,1.07,74.89,6.42,6.42,52.42,6.42,8.56,7.49,0,0,0
21Day,37.48,0,1.34,103.07,38.82,13.39,0,6.69,0,0,0,0,0,0,0,10.71,1.34,10.71,22.76,1.34,143.22,0,2.68,2.68,0,40.16,88.34,5.35,0,62.91,13.39,10.71,28.11,12.05,13.39,5.35,0,0,5.35
3Month,1.28,2.24,2.24,219.17,14.72,0,0.32,0.64,0.32,1.92,7.04,0.32,0,33.91,8.32,1.28,14.4,90.23,19.52,7.68,29.12,9.6,0.32,1.92,4.8,12.48,6.08,12.16,0.96,4.48,8,418.81,2.24,0,0.32,0.96,11.52,1291.64,9.28
22Month,0,3.28,0,119.17,3.28,0,1.64,0.55,0,2.19,7.11,4.92,0,34.99,1.09,5.47,5.47,14.76,6.01,3.83,78.72,1.09,1.09,1.64,0,8.2,2.19,4.92,1.09,7.11,0,138.3,3.83,13.67,0,1.09,1.09,6.01,2.19
