stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,20.43,0,65.38,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,49.04,143.02,0,0,0,0,57.21,1368.95,0,0,0,36.78,0,0,0,0,0,0,0,0,0
72hpf,19.26,8.56,0,22.47,7.49,9.63,0,0,0,0,0,0,1.07,0,2.14,0,16.05,29.95,4.28,72.75,0,2.14,1.07,2.14,665.41,513.5,0,4.28,0,52.42,0,2.14,32.09,2.14,0,3.21,0,0,0
21Day,21.42,6.69,4.02,49.53,1.34,13.39,0,2.68,0,0,1.34,0,2.68,0,9.37,10.71,6.69,16.06,8.03,107.08,0,0,6.69,0,156.61,121.81,1.34,2.68,0,20.08,12.05,4.02,12.05,0,4.02,4.02,0,0,2.68
3Month,0.64,7.04,3.2,75.19,0.64,0,0,0.32,0.32,8.64,8.32,0,79.03,7.04,1.28,42.55,7.36,31.67,16.32,42.23,7.04,0,2.88,4.48,5.76,3.52,4.48,3.84,0,4.48,2.24,181.73,1.28,0,0,0.32,8.64,56.31,3.84
22Month,0.55,12.57,3.28,36.63,0.55,0,1.09,3.83,0,7.11,9.29,20.77,289.18,4.92,4.92,32.8,1.09,7.11,19.68,60.68,3.28,11.48,4.37,0.55,4.92,2.73,9.29,10.39,0.55,3.83,1.09,72.71,3.28,1.64,0,1.09,1.64,0.55,2.73
