stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,138.94,28.6,0,461.76,0,4.09,0,0,0,0,0,0,0,0,102.16,12.26,4.09,290.13,0,0,0,0,155.28,1103.33,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,23.54,4.28,0,20.33,1.07,1.07,0,0,0,0,0,0,0,0,7.49,21.4,2.14,29.95,0,0,1.07,0,269.59,80.23,0,1.07,0,70.61,0,0,24.61,2.14,1.07,4.28,0,0,0
21Day,28.11,1.34,2.68,10.71,0,4.02,0,0,0,0,2.68,0,1.34,0,4.02,6.69,1.34,37.48,0,0,0,0,20.08,6.69,0,1.34,0,87,2.68,1.34,5.35,0,1.34,0,0,0,0
3Month,0.64,0.96,14.72,10.56,0,0,0.32,4.16,2.24,0,10.88,2.56,0,2.56,0.64,7.36,0.64,39.03,1.28,0,3.52,0.64,0,0,1.6,0.32,0,0,0.64,15.04,0,0,0,0,0,2.56,0.32
22Month,1.64,0,19.68,7.65,0.55,0,0.55,4.37,1.64,1.09,28.43,3.83,0,4.37,0,1.09,0.55,47.56,0,1.64,0.55,0,0,0,1.09,0,0.55,0,0,47.56,0.55,0,0,0,1.09,0,2.19
