stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,28.6,0,57.21,0,0,0,4.09,0,0,0,0,0,0,0,0,12.26,16.35,44.95,49.04,0,0,0,4.09,20.43,531.23,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0
72hpf,22.47,11.77,0,25.67,5.35,5.35,0,2.14,0,0,2.14,0,0,0,5.35,0,16.05,109.12,9.63,66.33,0,0,2.14,0,131.58,105.91,1.07,2.14,0,67.4,0,0,1.07,19.26,1.07,1.07,9.63,0,0,0
21Day,37.48,8.03,4.02,168.66,5.35,28.11,0,28.11,0,5.35,17.4,0,6.69,5.35,68.27,5.35,16.06,69.6,45.51,171.33,0,0,29.45,1.34,113.78,66.93,2.68,12.05,0,66.93,21.42,0,2.68,14.72,4.02,26.77,4.02,0,0,21.42
3Month,0.32,8.32,5.12,91.83,0.64,0,1.92,1.28,0.32,12.8,50.23,0.64,98.54,41.91,5.12,30.08,8.96,33.91,49.27,26.56,4.48,0.96,25.28,8.32,3.2,0.96,6.08,3.52,0,1.28,8,0.64,77.11,0.64,0,0,0.64,9.28,31.04,34.55
22Month,0.55,22.96,6.01,32.25,0,0,1.64,1.09,0,5.47,79.26,15.85,286.45,14.76,9.29,33.89,2.73,6.01,45.37,22.96,0.55,7.11,15.85,0,3.28,0.55,6.56,8.2,1.09,1.64,1.09,0,13.12,1.64,0,0,0.55,2.19,0,13.67
