stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,4.09,0,24.52,0,0,0,4.09,0,0,0,0,8.17,0,0,0,0,8.17,16.35,32.69,49.04,0,0,0,0,20.43,363.69,4.09,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,5.35,0,0,5.35,3.21,10.7,0,1.07,0,0,0,0,0,0,0,1.07,0,10.7,20.33,1.07,19.26,0,2.14,0,1.07,94.14,59.91,0,0,0,13.91,0,0,5.35,2.14,0,2.14,0,0,0
21Day,14.72,0,0,25.43,1.34,26.77,0,16.06,0,1.34,0,0,0,1.34,0,9.37,1.34,4.02,8.03,5.35,30.79,0,0,0,0,24.09,20.08,1.34,0,0,8.03,2.68,0,0,1.34,6.69,2.68,0,0,5.35
3Month,0.64,1.28,5.12,63.03,0.32,0,1.6,2.24,0.32,8.32,16,0.64,0,155.82,23.04,4.8,32.31,9.28,17.92,21.44,23.36,2.56,0.96,5.76,5.12,4.16,2.24,4.16,2.24,0,0.64,7.04,127.34,0.96,0,0,0.96,4.8,977.45,16.96
22Month,0,6.56,1.64,15.85,0,0,3.28,1.09,0,2.19,31.16,12.57,0,155.8,6.01,4.37,25.15,1.64,2.73,26.24,10.93,0,3.28,2.73,0.55,1.64,0.55,2.19,1.64,4.92,1.09,1.09,17.49,2.73,0.55,0,0.55,0.55,2.19,5.47
