stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,16.35,8.17,0,16.35,0,0,0,4.09,16.35,298.31,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,16.05,17.12,1.07,0,0,0,0,0,0,0,0,0,0,2.14,14.98,0,4.28,0,3.21,0,1.07,40.65,49.21,1.07,0,0,4.28,1.07,0,71.68,2.14,3.21,0,0,0
21Day,0,0,0,12.05,6.69,1.34,0,0,0,0,0,0,0,0,1.34,1.34,1.34,6.69,0,5.35,0,0,0,0,10.71,10.71,1.34,1.34,0,1.34,2.68,0,6.69,0,0,0,0,0
3Month,0.96,1.6,0.32,76.47,2.24,0,0.64,0,0.32,1.92,4.48,0.32,27.52,3.52,0.64,5.12,13.12,5.76,4.16,10.56,3.2,0.32,0.96,1.92,12.48,1.92,5.76,0.96,0,0.96,2.24,66.55,0.32,0.64,0.96,1.28,706.77,5.12
22Month,0.55,0.55,0.55,47.01,2.73,0,0,0.55,0,0.55,4.37,2.19,87.46,2.19,1.64,5.47,1.09,2.19,5.47,22.96,0.55,3.28,1.64,0,7.11,0.55,4.92,0,2.73,0,0,25.69,4.92,3.83,1.09,0.55,4.92,3.28
