stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,40.86,0,4.09,0,0,0,0,0,0,0,0,0,4.09,32.69,40.86,40.86,0,0,0,0,24.52,453.59,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,23.54,14.98,1.07,47.07,16.05,42.79,0,3.21,0,0,0,2.14,0,6.42,0,27.81,145.49,12.84,99.49,0,7.49,3.21,5.35,388.33,246.05,1.07,2.14,0,93.07,6.42,0,0,41.72,5.35,7.49,8.56,0,0,0
21Day,26.77,6.69,1.34,219.52,1.34,104.41,0,50.86,4.02,10.71,0,8.03,2.68,54.88,10.71,17.4,135.19,56.22,123.15,0,0,18.74,0,135.19,115.11,6.69,4.02,0,46.85,17.4,0,5.35,10.71,6.69,8.03,1.34,1.34,0,22.76
3Month,3.52,26.56,10.88,225.24,2.24,0,4.48,8.64,32.31,109.42,0.32,350.98,96.62,28.8,106.86,30.72,48.31,104.3,63.03,17.6,0.64,35.19,21.12,9.6,1.6,15.68,8.32,0,4.48,8.64,0.96,269.08,2.24,0.32,0,1.28,23.36,242.84,142.06
22Month,0,41,14.21,90.74,0,0,6.56,4.92,27.33,214.84,115.34,973.05,46.47,48.65,178.21,7.11,11.48,144.32,60.68,1.64,21.32,24.6,2.19,6.56,2.73,18.04,13.67,4.37,0.55,0.55,0,57.95,13.67,5.47,0,1.09,2.73,0,52.48
