stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,16.35,0,40.86,0,0,0,0,0,0,0,0,0,0,0,0,28.6,20.43,57.21,24.52,0,0,0,0,702.86,984.82,57.21,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,44.93,10.7,0,44.93,34.23,40.65,0,1.07,0,0,0,0,0,0,0,0,13.91,63.12,8.56,38.51,0,0,0,0,4310.19,270.66,59.91,29.95,64.19,3.21,0,44.93,0,1.07,17.12,0,0,0
21Day,38.82,2.68,1.34,88.34,29.45,44.17,0,4.02,0,0,2.68,0,12.05,2.68,20.08,4.02,13.39,40.16,33.46,76.3,0,1.34,12.05,4.02,3042.49,103.07,116.45,115.11,36.14,60.23,6.69,13.39,6.69,20.08,2.68,0,0,6.69
3Month,0.96,1.92,1.92,47.03,7.36,0,0.64,0.32,0.32,4.48,4.8,0,26.88,6.72,1.28,10.24,2.24,8,6.72,7.36,3.52,0,54.07,0.96,669.97,10.56,318.03,7.36,0.96,4.16,25.28,1.92,0.64,0,0,1.92,7.36,5.44
22Month,0,2.19,1.64,19.68,3.28,0,4.37,0,0,3.28,4.37,2.73,84.73,2.19,1.09,13.12,0.55,6.01,6.01,14.21,0,4.37,56.85,0,387.58,2.19,224.68,6.56,0,0.55,48.11,3.28,3.83,0,0,0.55,0,2.19
