stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,114.42,0,53.12,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,24.52,36.78,0,0,0,0,4.09,24.52,0,0,36.78,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,27.81,0,36.37,2.14,1.07,0,1.07,0,0,0,0,1.07,0,0,0,21.4,71.68,0,68.47,0,9.63,0,0,9.63,3.21,1.07,0,70.61,0,0,0,2.14,0,0,2.14,0,0,0
21Day,1.34,8.03,1.34,16.06,0,0,0,0,0,0,0,0,21.42,0,0,10.71,1.34,6.69,2.68,69.6,0,1.34,4.02,0,4.02,1.34,0,1.34,22.76,8.03,0,0,0,0,1.34,10.71,0,0,0
3Month,1.92,36.79,9.92,42.23,0,0,3.2,0,2.24,8.32,10.24,0,1329.71,8,2.88,128.3,5.76,20.8,44.15,40.95,8.64,4.8,7.36,11.52,4.8,0.32,1.6,3.52,4.48,21.76,0.32,15.36,0.64,0,0,1.92,36.15,5.44,7.36
22Month,0,19.13,4.37,13.67,0,0,4.37,0,0.55,1.64,6.56,1.09,952.27,1.09,7.65,102.22,0.55,1.64,56.85,26.24,0,20.23,0.55,0,0.55,0.55,1.64,1.09,1.64,1.09,0,6.56,1.64,0.55,0,0.55,0.55,0,1.64
