stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,106.25,69.47,0,347.34,8.17,4.09,0,8.17,0,0,0,0,20.43,0,0,4.09,0,40.86,118.51,134.85,666.08,0,0,0,12.26,204.32,5737.31,16.35,0,151.2,0,0,0,8.17,0,0,8.17,0,0,0
72hpf,47.07,22.47,0,60.98,8.56,21.4,0,1.07,0,0,0,0,0,0,0,1.07,0,20.33,39.58,21.4,172.24,0,4.28,5.35,2.14,1079.42,590.52,4.28,8.56,176.52,3.21,0,1.07,63.12,5.35,1.07,9.63,0,0,0
21Day,48.19,9.37,1.34,89.68,1.34,57.56,0,14.72,0,0,1.34,0,0,1.34,0,34.8,2.68,4.02,30.79,18.74,183.38,0,0,13.39,0,155.27,80.31,4.02,2.68,73.62,20.08,0,2.68,9.37,2.68,14.72,0,0,0,9.37
3Month,1.92,55.67,1.28,140.46,2.88,0,1.6,2.24,1.6,12.16,25.28,0.64,0,113.26,29.76,5.76,20.8,11.2,38.71,18.24,170.85,37.43,0.32,20.16,16.64,9.6,3.84,7.04,13.12,9.92,4.8,0.32,521.52,1.6,0.32,0.32,0.64,52.79,74.87,17.92
22Month,0.55,63.41,0,19.13,0,0,1.09,0,0.55,2.19,31.16,33.89,0,174.38,7.65,5.47,5.47,1.09,5.47,19.13,70.52,1.64,4.92,3.83,0.55,2.73,2.19,2.73,9.29,1.64,1.09,0,8.2,3.83,1.09,0,0.55,2.73,0,8.2
